loan_id,loan_number,customer_id,account_id,loan_type,origination_date,maturity_date,term_months,original_amount,outstanding_balance,interest_rate,monthly_instalment,loan_status,days_past_due,arrears_amount,collateral_type,collateral_value,ltv_ratio,purpose,disbursement_date,next_payment_date,last_payment_date,last_payment_amount,provision_rate,origination_channel,origination_officer_id
b3c0dde3-145f-4bbc-b706-ae1fdf14489b,PCB-LOAN-202205-815982,25f2f3a2-bd91-43b7-9779-28b375591b38,44142d46-4486-470b-877d-d1f299d9771e,Personal Loan,2022-05-05,2024-04-24,24,290735.01,93203.97,0.1559,14178.4,Current,0,0.0,None,0.0,,Holiday,2022-05-06,2023-07-29,2023-06-29,13778.98,0.0,Online,OFC2361
c57d085b-06b2-46b5-8f22-7416d14665eb,PCB-LOAN-201711-667617,4a035d91-94df-4696-9323-c122be95d715,e9abe7d2-8526-4438-a0b1-7cbfc8f7739f,Business Loan,2017-11-08,2019-10-29,24,225144.0,169358.63,0.1892,11340.45,1-30 DPD,12,0.0,Property,448018.82044786494,,Property,2017-11-10,2018-03-08,2018-02-06,11805.33,0.25,Online,OFC5849
4d4f7e60-5af4-4280-b2f5-a4741b3dcbc4,PCB-LOAN-202211-309530,80078d77-7e19-49eb-a92c-2b332a8dd506,60c3e059-cf98-494a-9166-875b8ad8ccfb,Home Loan,2022-11-01,2037-08-14,180,1198716.48,822946.4,0.0942,12459.49,Current,0,0.0,Property,1676761.06,0.7149,Holiday Home,2022-11-03,2027-06-08,2027-05-09,12448.16,0.0,Broker,OFC1471
c27e2445-5aa0-4f47-a184-4972eeb80596,PCB-LOAN-202012-561048,06d8b200-1ce9-464d-8b7a-2848f4a67a90,28b3768b-51b2-45a9-86a8-749ccb289296,Personal Loan,2020-12-30,2021-12-25,12,226811.32,168247.99,0.258,21645.25,Current,0,0.0,Cession,0.0,,General Expenses,2021-01-02,2021-02-28,2021-01-29,21944.99,0.0,Online,OFC5369
7ac9126a-b538-4507-bb11-e4ecddc18f7e,PCB-LOAN-202103-955835,e71a08cf-be56-47a3-b46e-9ecf60c33100,da140cb1-fcc7-4b03-9a32-c0f16479d0ae,Personal Loan,2021-03-17,2027-02-14,72,423793.76,309274.29,0.1943,10011.52,1-30 DPD,5,0.0,None,0.0,,Holiday,2021-03-20,2022-06-10,2022-05-11,9801.92,0.25,Mobile,OFC5147
a0a5b4a9-de62-40f4-88af-ca00e5c8443b,PCB-LOAN-202006-255875,ebd29172-bc11-4332-a0a3-495a9dccc198,6a6b8624-1c6e-485c-a3d8-8c48adab1e97,Home Loan,2020-06-19,2045-02-08,300,2694995.84,1807470.83,0.1092,26258.28,Current,0,0.0,Property,4188027.72,0.6435,Land Purchase,2020-06-22,2026-12-15,2026-11-15,27130.97,0.0,Broker,OFC5642
9ba697c7-a1ae-4533-b7a8-965eff188568,PCB-LOAN-201905-211256,27e72397-804b-4346-a95f-d29af20c2e6b,9a600c4d-776f-4c52-90b3-f6d118669431,Home Loan,2019-05-26,2029-04-03,120,2246544.2,732067.03,0.119,32101.65,Current,0,0.0,Property,3631658.91,0.6186,Primary Residence,2019-05-27,2025-12-20,2025-11-20,30844.19,0.0,Branch,OFC9026
4a20ef85-629c-45c7-ba09-9d5c2bf939c4,PCB-LOAN-202312-242269,0a9a3294-c936-41b8-828c-3ca45cc8d16c,ae0af86c-b7f4-462b-afe9-f12f61f68957,Home Loan,2023-12-27,2043-09-13,240,1460064.23,415553.34,0.1149,15560.5,Current,0,0.0,Property,1887119.34,0.7737,Primary Residence,2023-12-31,2037-10-14,2037-09-14,14859.18,0.0,Branch,OFC8584
6f96204e-fbac-4ec2-8d5a-e018c0172692,PCB-LOAN-201508-706985,146b222d-d0d1-4256-8133-072093781a70,3baa0cc4-a560-47f6-b002-ecdaa239b4bc,Vehicle Finance,2015-08-19,2019-07-29,48,81946.38,28012.77,0.1325,2208.6,1-30 DPD,14,0.0,Vehicle,109495.43,0.7484,Motorbike,2015-08-20,2018-03-06,2018-02-04,2191.58,0.25,Branch,OFC9428
1085d4e4-25b7-4cb1-8ce1-2e6211d71d89,PCB-LOAN-202205-521954,9fae9dde-abd5-48cd-90df-e0d091beca4e,a584a1fa-784b-497f-acf1-ff049f8a047d,Personal Loan,2022-05-13,2023-05-08,12,42041.69,32837.13,0.1922,3878.83,NPL,222,27151.81,Cession,0.0,,Medical,2022-05-17,2022-07-12,2022-06-12,3710.61,1.0,Branch,OFC1832
7a4747b6-e69a-42fc-9ae8-3857ffd7cdc2,PCB-LOAN-201803-385806,8acfa629-f833-45b6-9bd2-7eaf52e81aff,b90f6827-19e5-4ff1-aa5b-d36146f8d145,Personal Loan,2018-03-21,2021-03-05,36,140577.22,7272.1,0.2767,5789.74,Current,0,0.0,Cession,0.0,,General Expenses,2018-03-24,2021-01-04,2020-12-05,5697.82,0.0,Broker,OFC9308
412035f4-f94c-4bc8-8253-f5153850d17f,PCB-LOAN-201603-535714,8f737087-08dc-4f04-8ac2-54f2df51532c,edbe2a80-ea1c-41ce-a0c2-000d7a29100c,Home Loan,2016-03-12,2035-11-28,240,1688876.62,301949.94,0.0978,16052.62,Current,0,0.0,Property,2257856.44,0.748,Land Purchase,2016-03-14,2031-12-19,2031-11-19,16042.13,0.0,Call Centre,OFC8284
5a7bb4e1-f1b9-48fa-bf63-580abb6f2698,PCB-LOAN-201801-192926,5e443f39-223f-42a8-9033-f0fbd9d5b667,eda3da70-8686-46ce-a465-44ee00c2819e,Revolving Credit,2018-01-10,2019-01-05,12,28193.26,18975.51,0.1946,2604.39,Current,0,0.0,None,0.0,,General,2018-01-11,2018-04-10,2018-03-11,2711.1,0.0,Call Centre,OFC3479
c8b5b5be-d8ad-4be6-9de4-4b7990542b4e,PCB-LOAN-201905-821612,2bf9de13-9294-43b6-a752-e7ae75d08267,a93da219-79bc-4f6d-b4fe-2f33ec7abb53,Home Loan,2019-05-20,2029-03-28,120,2894947.35,2734413.94,0.1093,39763.28,Current,0,0.0,Property,3706244.21,0.7811,Land Purchase,2019-05-22,2019-09-17,2019-08-18,39432.13,0.0,Branch,OFC8943
82ed135f-6460-4c1c-8566-2e3e1183ef14,PCB-LOAN-202211-477031,c28536e5-1fb2-4b00-bea2-87a174a49c09,86d56268-0698-498d-829d-16a761a71646,Vehicle Finance,2022-11-02,2028-10-01,72,80672.98,983.24,0.1424,1672.71,Current,0,0.0,Vehicle,104053.89,0.7753,Commercial Vehicle,2022-11-04,2028-09-01,2028-08-02,1619.65,0.0,Mobile,OFC9691
937cf828-6768-4d2a-9a54-5c2dae1ffdce,PCB-LOAN-202312-522561,6cc287b8-deb2-4e66-a268-6c9e7f70370a,ae0af86c-b7f4-462b-afe9-f12f61f68957,Home Loan,2023-12-07,2048-07-28,300,1943848.43,1344809.67,0.0904,16365.98,Current,0,0.0,Property,3208729.66,0.6058,Primary Residence,2023-12-09,2029-09-06,2029-08-07,16083.66,0.0,Mobile,OFC9302
e335ac38-96c5-40d0-ab5c-4e727dab1790,PCB-LOAN-202302-762802,25f2f3a2-bd91-43b7-9779-28b375591b38,44142d46-4486-470b-877d-d1f299d9771e,Revolving Credit,2023-02-26,2026-02-10,36,9790.43,0.0,0.1834,355.62,Current,0,0.0,None,0.0,,Emergency,2023-03-03,2026-02-10,2026-01-11,341.88,0.0,Branch,OFC8662
6a8733ff-4750-4e48-931a-b28d899cb587,PCB-LOAN-202002-125720,b725b3d2-9655-48d3-93b7-d2620c038c9a,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2020-02-06,2021-01-31,12,402876.86,278236.05,0.1801,36937.67,Current,0,0.0,Cession,0.0,,Medical,2020-02-08,2020-05-06,2020-04-06,38698.05,0.0,Online,OFC2559
0e2a8aab-37f2-468c-8529-436079f5c4d2,PCB-LOAN-202210-853229,f4c6ccdb-a51a-4510-86ba-88d159496887,7900d686-35fd-42c3-a931-b09dfe86b9a1,Vehicle Finance,2022-10-16,2027-09-20,60,529959.17,0.0,0.1283,12012.13,NPL,96,36036.39,Vehicle,644797.63,0.8219,Commercial Vehicle,2022-10-20,2027-09-20,2027-08-21,11614.27,1.0,Branch,OFC4784
391920f4-daf3-4412-906d-84ef6edc3a26,PCB-LOAN-201903-786983,bca80148-e7b8-4cd0-9ed4-29ebc0a69045,8e55531e-503c-49b4-9ac6-f7d4b6b3f13a,Home Loan,2019-03-11,2033-12-22,180,2647855.54,235149.02,0.0984,28195.37,31-60 DPD,38,28195.37,Property,2934237.08,0.9024,Holiday Home,2019-03-16,2032-06-30,2032-05-31,29521.63,0.5,Online,OFC7410
baef6ac6-37f1-4464-9bae-c431387b220d,PCB-LOAN-201605-737983,447d47dd-c3d3-4915-91f1-c57c342584de,27694b18-1d7b-484c-9e6b-3ffc544ddc4a,Personal Loan,2016-05-22,2021-04-26,60,230689.16,71385.44,0.1829,5894.44,Current,0,0.0,Cession,0.0,,Medical,2016-05-25,2019-09-04,2019-08-05,5713.78,0.0,Branch,OFC1841
5e45501a-4e60-42d2-8d76-394537fce941,PCB-LOAN-201501-683511,88faa5c9-4534-4792-8d20-8b7f6ca3c0fd,c42d8640-cf6b-42f1-ab42-941239ae7479,Vehicle Finance,2015-01-28,2021-12-22,84,428886.84,344591.35,0.142,8084.8,61-90 DPD,86,16169.6,Vehicle,486100.92,0.8823,Motorbike,2015-01-31,2016-04-22,2016-03-23,7939.61,0.75,Branch,OFC7445
af1ca144-4244-4435-b4df-540021a4c2d3,PCB-LOAN-202001-964007,10f4743d-14ec-4cd9-9831-c0c4275e0624,4cb484f0-029d-4476-ac8e-19890ba609bc,Home Loan,2020-01-09,2049-08-04,360,1939341.23,923365.93,0.1103,18512.78,Current,0,0.0,Property,2894107.19,0.6701,Holiday Home,2020-01-13,2034-04-25,2034-03-26,17943.07,0.0,Branch,OFC5428
bc5c3a53-0cfd-4017-b9d4-344fed7fbc7d,PCB-LOAN-202001-579236,04d8ed45-f4c5-422c-9678-d8c8ce690ee3,2da72a17-96ff-44bc-a3e0-bb5ff6d8ba48,Home Loan,2020-01-29,2039-10-16,240,1951190.58,1511413.23,0.1159,20929.2,Current,0,0.0,Property,2558602.91,0.7626,Primary Residence,2020-01-31,2023-03-14,2023-02-12,20924.0,0.0,Branch,OFC5865
cb5ca712-eef1-4ce1-b952-bddbf4909544,PCB-LOAN-202007-633676,79ed2e81-d033-4bea-a3d9-faeb7e9b80e5,d0f74bed-9d4b-4b9e-9c0b-e0f32e84d161,Personal Loan,2020-07-29,2026-06-28,72,495593.53,230295.08,0.1803,11311.8,Current,0,0.0,None,0.0,,Holiday,2020-08-03,2023-04-15,2023-03-16,11234.93,0.0,Broker,OFC6522
7d1de230-5db1-4d7f-af52-586b81eae564,PCB-LOAN-201611-277058,b2de4f88-ac8a-44df-8297-4c40d7d082e9,2a7f4c64-9054-40d4-8067-a473a0ab249f,Business Loan,2016-11-06,2018-10-27,24,326736.0,133859.66,0.15,15842.33,1-30 DPD,23,0.0,Property,624635.9695779426,,Stock,2016-11-07,2017-12-01,2017-11-01,15130.04,0.25,Online,OFC6341
7648e3cc-8df7-49c2-a74f-e3a35ec7a742,PCB-LOAN-201604-359287,d486eb8b-f843-4536-b06d-5bd63a80662c,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2016-04-05,2022-03-05,72,318902.01,256021.07,0.1334,6459.04,Current,0,0.0,None,0.0,,Holiday,2016-04-08,2017-03-01,2017-01-30,6295.04,0.0,Online,OFC2757
cb14bcf6-591b-4738-874f-dab42574b834,PCB-LOAN-201909-493664,4af379b7-a754-4e27-8034-84548f1160fc,fec3723b-f6f3-42b7-98b0-15151f5ff626,Personal Loan,2019-09-17,2023-08-27,48,460374.07,259304.86,0.2272,14685.13,Current,0,0.0,Cession,0.0,,Holiday,2019-09-22,2021-02-08,2021-01-09,14636.94,0.0,Mobile,OFC1849
1f146433-6c8f-41d5-b432-cd75a79968a4,PCB-LOAN-202202-824904,e43d0d53-a043-4f1a-8480-9b429f35c31f,c436f75a-0eb3-4f68-b851-1f2bc26875d2,Personal Loan,2022-02-08,2024-01-29,24,401365.14,29049.81,0.1948,20325.99,1-30 DPD,13,0.0,Cession,0.0,,Medical,2022-02-10,2023-11-30,2023-10-31,20948.68,0.25,Branch,OFC6557
98315b60-9862-467b-b400-502038d82fec,PCB-LOAN-201910-852948,50f6d663-1915-47b1-87fd-38c31e37a363,243a1b59-c6b2-4050-844e-f1b1e804d8d8,Personal Loan,2019-10-27,2022-10-11,36,40778.05,22706.95,0.2644,1652.55,Current,0,0.0,None,0.0,,Education,2019-10-29,2020-12-20,2020-11-20,1626.91,0.0,Online,OFC3951
4d999603-480f-47ff-b8cc-01d1384cf353,PCB-LOAN-202101-161102,ba099f63-97fe-4ebb-a93d-48ccaac8e11d,7faf07d7-47e1-4410-b6a9-5a6c4ec4caa4,Home Loan,2021-01-08,2050-08-04,360,2095929.59,1528765.36,0.0958,17746.18,1-30 DPD,1,0.0,Property,2736200.51,0.766,Investment Property,2021-01-11,2028-11-27,2028-10-28,17594.87,0.25,Mobile,OFC1442
7836eabb-f104-4971-bef4-6b91375d7fd1,PCB-LOAN-202211-558285,85b82117-2d26-41b2-a71e-0b9a810d82e6,d804a65d-0427-41ad-882b-3ff9a511629a,Personal Loan,2022-11-28,2025-11-12,36,130990.35,13640.29,0.1225,4366.41,31-60 DPD,51,4366.41,None,0.0,,Holiday,2022-12-01,2025-07-15,2025-06-15,4492.54,0.5,Mobile,OFC6742
7bf81b55-c9ee-4797-b78b-c6be30f0e113,PCB-LOAN-201810-499564,d7243b67-f245-405d-aa9e-5320dfd3fe49,b943a203-e518-4411-99ba-87b6285b3dc4,Personal Loan,2018-10-23,2021-10-07,36,197179.39,127733.87,0.2151,7480.48,Current,0,0.0,Cession,0.0,,Holiday,2018-10-28,2019-08-19,2019-07-20,7771.82,0.0,Branch,OFC6229
7e66c9e0-e417-4eb1-b4aa-cee9ba759f80,PCB-LOAN-201912-862171,1b11cb58-1fc0-4e6b-862b-67d24124c2ba,cd0214f0-8fd3-44db-82b3-f0954e4b8abe,Home Loan,2019-12-21,2029-10-29,120,1694385.15,1582506.84,0.0902,21482.1,Current,0,0.0,Property,2559494.18,0.662,Land Purchase,2019-12-25,2020-02-19,2020-01-20,20555.92,0.0,Broker,OFC7124
6f3dcfb9-c382-4088-970e-d9c115008acd,PCB-LOAN-201712-228076,3b94310a-469f-495b-bdb5-1debc79f830b,ae0af86c-b7f4-462b-afe9-f12f61f68957,Home Loan,2017-12-18,2037-09-04,240,2756041.34,737537.63,0.1098,28410.04,1-30 DPD,27,0.0,Property,4262359.02,0.6466,Investment Property,2017-12-20,2032-02-03,2032-01-04,29665.11,0.25,Branch,OFC9941
