portfolio_id,ticker,units,avg_cost_cents,last_price_cents,market_value_zar,valuation_date
PF00040,FSR,13203.5141,6892.08,9387.31,1239454.8,2026-07-31
PF00040,MRP,6237.2665,16106.76,21033.92,1311941.64,2026-07-31
PF00040,WHL,14652.0481,6381.23,8156.52,1195097.23,2026-07-31
PF00040,SHP,3413.1836,25651.58,28051.24,957440.32,2026-07-31
PF00040,RDF,79716.5683,615.03,611.54,487498.7,2026-07-31
PF00040,GRT,28571.8815,1792.92,1796.04,513162.42,2026-07-31
PF00040,STXCLR,43415.073,5605.93,5663.24,2458699.78,2026-07-31
PF00040,R186,25212.3062,11477.88,11088.39,2795638.84,2026-07-31
PF00040,STXWDM,35068.3376,11094.53,12426.7,4357837.11,2026-07-31
PF00040,MMKT,3160985.6319,92.27,105.93,3348432.08,2026-07-31
PF00041,SBK,5296.6879,19987.66,21827.26,1156121.84,2026-07-31
PF00041,SLM,15594.3788,8292.91,9455.43,1474515.57,2026-07-31
PF00041,GRT,35708.4939,1339.02,1796.04,641338.83,2026-07-31
PF00041,R2040,41845.5598,6843.34,9013.75,3771854.15,2026-07-31
PF00041,R2035,54256.06,8385.95,8746.3,4745397.77,2026-07-31
PF00041,STX500,9695.973,12275.82,14391.01,1395348.45,2026-07-31
PF00041,MMKT,2523391.7801,80.31,105.93,2673028.91,2026-07-31
PF00042,SSW,14206.1945,3111.1,3350.29,475948.71,2026-07-31
PF00042,DSY,2616.6068,13119.4,16065.56,420372.54,2026-07-31
PF00042,CPI,182.0554,207649.45,231380.88,421241.32,2026-07-31
PF00042,SOL,5265.4308,8486.35,10313.55,543052.83,2026-07-31
PF00042,R2032,4976.6297,10742.36,10184.61,506850.33,2026-07-31
PF00042,R186,3616.6826,8106.17,11088.39,401031.88,2026-07-31
PF00042,STXWDM,289345.8849,11154.35,12426.7,35956145.07,2026-07-31
PF00042,MMKT,503988.1466,82.73,105.93,533874.64,2026-07-31
PF00043,SHP,1948.3579,24395.36,28051.24,546538.55,2026-07-31
PF00043,PRX,39647.943,1443.72,1506.39,597252.65,2026-07-31
PF00043,GRT,4336.582,1750.67,1796.04,77886.75,2026-07-31
PF00043,RDF,14292.5416,458.83,611.54,87404.61,2026-07-31
PF00043,R2040,14753.4743,8700.41,9013.75,1329841.29,2026-07-31
PF00043,STXWDM,1498.3878,12382.46,12426.7,186200.16,2026-07-31
PF00043,STX500,1575.4251,11411.07,14391.01,226719.58,2026-07-31
PF00043,ASHGEQ,1906.8326,8783.02,9654.93,184103.35,2026-07-31
PF00043,MMKT,444347.7562,100.58,105.93,470697.58,2026-07-31
PF00044,R2030,8979.8603,9443.67,10784.05,968392.62,2026-07-31
PF00044,MMKT,7159771.5115,99.8,105.93,7584345.96,2026-07-31
PF00045,BVT,8012.7964,24106.7,26627.01,2133568.11,2026-07-31
PF00045,MRP,7089.1618,16281.89,21033.92,1491128.61,2026-07-31
PF00045,GRT,20354.8136,1539.49,1796.04,365580.59,2026-07-31
PF00045,RDF,62850.4613,483.8,611.54,384355.71,2026-07-31
PF00045,STXCLR,25075.8756,4726.66,5663.24,1420107.02,2026-07-31
PF00045,R2030,12840.6909,8349.42,10784.05,1384746.53,2026-07-31
PF00045,R186,9690.8768,8321.5,11088.39,1074562.21,2026-07-31
PF00045,STXWDM,27322.1452,10572.37,12426.7,3395241.02,2026-07-31
PF00045,MMKT,1757057.9437,76.55,105.93,1861251.48,2026-07-31
PF00046,BVT,1483.128,24407.29,26627.01,394912.65,2026-07-31
PF00046,OMU,31503.1184,1465.12,1573.35,495654.31,2026-07-31
PF00046,NED,1462.6742,28666.74,31885.01,466373.82,2026-07-31
PF00046,NPN,11302.5825,3001.04,3933.75,444615.34,2026-07-31
PF00046,GRT,8534.5289,1801.17,1796.04,153283.55,2026-07-31
PF00046,R2030,438.2631,10142.92,10784.05,47262.51,2026-07-31
PF00046,STXWDM,7482.2798,13099.17,12426.7,929800.47,2026-07-31
PF00046,MMKT,94515.9112,108.76,105.93,100120.7,2026-07-31
PF00047,STX40,5554.6116,7623.33,10102.33,561145.19,2026-07-31
PF00047,INL,1972.0242,21009.36,25973.07,512195.24,2026-07-31
PF00047,R2040,8371.6553,9149.97,9013.75,754600.08,2026-07-31
PF00047,STX500,44301.4602,11151.71,14391.01,6375427.56,2026-07-31
PF00047,ASHGEQ,63865.4802,8207.08,9654.93,6166167.41,2026-07-31
PF00047,STXWDM,71252.2514,9607.39,12426.7,8854303.53,2026-07-31
PF00047,MMKT,452331.8326,108.74,105.93,479155.11,2026-07-31
PF00048,BVT,3903.7966,20175.91,26627.01,1039464.31,2026-07-31
PF00048,SSW,28244.9947,3220.62,3350.29,946289.23,2026-07-31
PF00048,STX40,8615.7336,9198.59,10102.33,870389.84,2026-07-31
PF00048,REM,4832.5755,15899.1,21071.22,1018282.6,2026-07-31
PF00048,SLM,8456.458,7970.15,9455.43,799594.47,2026-07-31
PF00048,WHL,10779.8035,6268.29,8156.52,879256.83,2026-07-31
PF00048,EXX,5010.1584,21593.58,21952.49,1099854.53,2026-07-31
PF00048,GRT,1211447.8554,1304.46,1796.04,21758088.06,2026-07-31
PF00048,R2040,16752.1465,7483.71,9013.75,1509996.61,2026-07-31
PF00048,R2035,11425.5661,9128.24,8746.3,999314.29,2026-07-31
PF00048,STXCLR,25119.2731,5863.57,5663.24,1422564.72,2026-07-31
PF00048,STXWDM,11156.2658,10770.03,12426.7,1386355.68,2026-07-31
PF00048,STX500,6663.6405,10555.96,14391.01,958965.17,2026-07-31
PF00048,ASHGEQ,15732.6521,8659.44,9654.93,1518976.55,2026-07-31
PF00048,MMKT,2215861.6826,86.24,105.93,2347262.28,2026-07-31
PF00049,ABG,16371.2278,15672.62,21379.43,3500075.2,2026-07-31
PF00049,TBS,14859.0631,20036.06,23682.29,3518966.41,2026-07-31
PF00049,APN,14938.4032,21694.39,22726.43,3394965.75,2026-07-31
PF00049,GRT,1267870.5704,1495.67,1796.04,22771462.59,2026-07-31
PF00049,R2040,18611.2132,7773.25,9013.75,1677568.23,2026-07-31
PF00049,R2032,15859.4975,9365.85,10184.61,1615227.97,2026-07-31
PF00049,STX500,20282.6649,14009.52,14391.01,2918880.33,2026-07-31
PF00049,ASHGEQ,28098.7486,8731.13,9654.93,2712914.51,2026-07-31
PF00049,MMKT,4513940.7804,83.2,105.93,4781617.47,2026-07-31
PF00050,SOL,5055.157,7699.72,10313.55,521366.14,2026-07-31
PF00050,AGL,3560.0033,15001.46,14500.23,516208.66,2026-07-31
PF00050,GRT,75223.5416,1888.74,1796.04,1351044.9,2026-07-31
PF00050,RDF,202673.5606,544.94,611.54,1239429.89,2026-07-31
PF00050,R186,1231.6101,9411.91,11088.39,136565.73,2026-07-31
PF00050,R2040,1975.0533,8905.04,9013.75,178026.37,2026-07-31
PF00050,R2035,1707.0716,7521.63,8746.3,149305.6,2026-07-31
PF00050,STX500,2263.1238,13242.62,14391.01,325686.37,2026-07-31
PF00050,STXWDM,2860.5257,12960.0,12426.7,355468.95,2026-07-31
PF00050,MMKT,470197.0097,97.5,105.93,498079.69,2026-07-31
PF00051,FSR,31472.5548,8355.34,9387.31,2954426.28,2026-07-31
PF00051,AGL,23124.0816,13671.32,14500.23,3353045.02,2026-07-31
PF00051,CLS,6045.8399,53998.86,52705.64,3186498.6,2026-07-31
PF00051,CFR,15928.1967,23582.71,25322.59,4033431.94,2026-07-31
PF00051,GRT,27225.754,1741.31,1796.04,488985.43,2026-07-31
PF00051,RDF,95518.4081,566.36,611.54,584133.27,2026-07-31
PF00051,R2030,3445.9457,8262.91,10784.05,371612.51,2026-07-31
PF00051,STXWDM,32114.5096,11928.26,12426.7,3990773.77,2026-07-31
PF00051,MMKT,407761.7638,90.3,105.93,431942.04,2026-07-31
PF00052,CFR,2467.392,22903.81,25322.59,624807.55,2026-07-31
PF00052,CPI,196.9644,176512.15,231380.88,455737.98,2026-07-31
PF00052,BVT,2495.9224,27089.45,26627.01,664589.51,2026-07-31
PF00052,ABG,2636.0418,19342.58,21379.43,563570.71,2026-07-31
PF00052,GFI,4123.5611,14458.39,15709.96,647809.79,2026-07-31
PF00052,NPN,12208.8696,3256.76,3933.75,480266.41,2026-07-31
PF00052,GRT,22600.0287,1503.5,1796.04,405905.55,2026-07-31
PF00052,RDF,92520.3569,538.95,611.54,565798.99,2026-07-31
PF00052,R2035,76024.843,7642.12,8746.3,6649360.84,2026-07-31
PF00052,STXCLR,113694.7269,5564.22,5663.24,6438805.25,2026-07-31
PF00052,ASHGEQ,22852.9578,7975.42,9654.93,2206437.08,2026-07-31
PF00052,MMKT,4030022.3672,96.25,105.93,4269002.69,2026-07-31
PF00053,SLM,5684.3833,6987.91,9455.43,537482.88,2026-07-31
PF00053,SSW,21395.8683,3288.25,3350.29,716823.63,2026-07-31
PF00053,APN,2913.9025,21570.23,22726.43,662226.02,2026-07-31
PF00053,RDF,23723.8435,458.67,611.54,145080.79,2026-07-31
PF00053,R2035,247.7892,8910.66,8746.3,21672.39,2026-07-31
PF00053,STXCLR,299.3755,5708.63,5663.24,16954.35,2026-07-31
PF00053,R2030,164.2685,10609.27,10784.05,17714.8,2026-07-31
PF00053,ASHGEQ,8479.7329,7048.3,9654.93,818712.27,2026-07-31
PF00053,MMKT,79327.8583,90.77,105.93,84032.0,2026-07-31
PF00054,SSW,4050.3945,3445.83,3350.29,135699.96,2026-07-31
PF00054,BHG,2453.1674,4717.68,4885.43,119847.77,2026-07-31
PF00054,APN,457.9656,22923.7,22726.43,104079.24,2026-07-31
PF00054,PRX,10474.6818,1501.2,1506.39,157789.56,2026-07-31
PF00054,MRP,513.8238,15369.67,21033.92,108077.29,2026-07-31
PF00054,MTN,816.1408,11258.0,14566.93,118886.67,2026-07-31
PF00054,RDF,12583.1572,458.03,611.54,76951.04,2026-07-31
PF00054,GRT,3701.434,1298.04,1796.04,66479.23,2026-07-31
PF00054,R2030,3427.1508,10366.1,10784.05,369585.66,2026-07-31
PF00054,R2035,4590.0272,8201.63,8746.3,401457.55,2026-07-31
PF00054,ASHGEQ,4861.6306,8543.2,9654.93,469387.03,2026-07-31
PF00054,MMKT,279879.1214,101.25,105.93,296475.95,2026-07-31
PF00055,SOL,1209.7796,9521.61,10313.55,124771.23,2026-07-31
PF00055,ANG,301.1352,58178.37,56307.51,169561.73,2026-07-31
PF00055,SBK,865.1022,21922.72,21827.26,188828.11,2026-07-31
PF00055,PRX,10359.5689,1239.98,1506.39,156055.51,2026-07-31
PF00055,GRT,5474.6884,1551.18,1796.04,98327.59,2026-07-31
PF00055,RDF,15500.9862,639.29,611.54,94794.73,2026-07-31
PF00055,R186,8976.4489,8949.23,11088.39,995343.66,2026-07-31
PF00055,R2035,9146.3027,8490.86,8746.3,799963.08,2026-07-31
PF00055,R2040,8017.7484,8589.4,9013.75,722699.79,2026-07-31
PF00055,STX500,2915.0677,13291.34,14391.01,419507.68,2026-07-31
PF00055,MMKT,888549.6596,81.32,105.93,941240.65,2026-07-31
PF00056,SSW,9714.0222,3317.51,3350.29,325447.91,2026-07-31
PF00056,SLM,2766.2903,7118.07,9455.43,261564.64,2026-07-31
PF00056,BVT,931.3967,23510.87,26627.01,248003.08,2026-07-31
PF00056,RDF,13335.9985,563.19,611.54,81554.97,2026-07-31
PF00056,GRT,4569.2665,1872.77,1796.04,82065.85,2026-07-31
PF00056,STXCLR,6179.807,5918.27,5663.24,349977.3,2026-07-31
PF00056,STXWDM,3443.2649,11242.97,12426.7,427884.2,2026-07-31
PF00056,MMKT,92364.3603,80.39,105.93,97841.57,2026-07-31
PF00057,SOL,6194.7599,8197.78,10313.55,638899.66,2026-07-31
PF00057,GFI,5933.5182,12154.94,15709.96,932153.33,2026-07-31
PF00057,MTN,5688.8694,13183.92,14566.93,828693.62,2026-07-31
PF00057,TBS,2945.952,22310.19,23682.29,697668.9,2026-07-31
PF00057,GRT,5958.9087,1300.15,1796.04,107024.38,2026-07-31
PF00057,RDF,23954.3436,638.59,611.54,146490.39,2026-07-31
PF00057,R2032,770.4561,10716.99,10184.61,78467.95,2026-07-31
PF00057,STX500,3077.2913,14191.83,14391.01,442853.3,2026-07-31
PF00057,STXWDM,2590.0035,12060.83,12426.7,321851.96,2026-07-31
PF00057,ASHGEQ,4351.2604,9990.63,9654.93,420111.14,2026-07-31
PF00057,MMKT,153256.0453,82.41,105.93,162344.13,2026-07-31
PF00058,NED,9097.0918,25467.02,31885.01,2900608.64,2026-07-31
PF00058,DSY,15878.4453,14232.26,16065.56,2550961.16,2026-07-31
PF00058,SLM,27316.8358,8174.29,9455.43,2582924.29,2026-07-31
PF00058,GRT,812636.4453,1503.31,1796.04,14595275.61,2026-07-31
PF00058,RDF,2369765.9644,459.08,611.54,14492066.78,2026-07-31
PF00058,R2035,50595.3728,8338.71,8746.3,4425223.09,2026-07-31
PF00058,STX500,13988.8313,11639.99,14391.01,2013134.11,2026-07-31
PF00058,ASHGEQ,19130.5764,8198.01,9654.93,1847043.76,2026-07-31
PF00058,STXWDM,13651.7214,11380.87,12426.7,1696458.47,2026-07-31
PF00058,MMKT,2503435.4036,83.69,105.93,2651889.12,2026-07-31
PF00059,ABG,451.944,17315.54,21379.43,96623.04,2026-07-31
PF00059,MRP,453.5409,15370.75,21033.92,95397.43,2026-07-31
PF00059,SOL,818.7586,9352.45,10313.55,84443.08,2026-07-31
PF00059,RDF,8570.9063,536.16,611.54,52414.52,2026-07-31
PF00059,R2030,1127.7128,9930.51,10784.05,121613.11,2026-07-31
PF00059,STXCLR,1848.9571,5460.81,5663.24,104710.88,2026-07-31
PF00059,STXWDM,406.573,11584.76,12426.7,50523.61,2026-07-31
PF00059,STX500,411.0081,12559.06,14391.01,59148.22,2026-07-31
PF00059,ASHGEQ,527.3186,8509.5,9654.93,50912.24,2026-07-31
PF00059,MMKT,101723.1618,93.23,105.93,107755.35,2026-07-31
PF00060,STXCLR,22205.1916,5200.78,5663.24,1257533.29,2026-07-31
PF00060,MMKT,9849225.2295,84.21,105.93,10433284.29,2026-07-31
PF00061,NED,4239.542,23093.45,31885.01,1351778.4,2026-07-31
PF00061,GFI,6312.6778,16460.51,15709.96,991719.16,2026-07-31
PF00061,GRT,308823.1112,1849.51,1796.04,5546586.61,2026-07-31
PF00061,R2035,16601.3511,7036.8,8746.3,1452003.97,2026-07-31
PF00061,STXWDM,6182.7289,11956.62,12426.7,768309.18,2026-07-31
PF00061,ASHGEQ,9219.9676,10025.35,9654.93,890181.42,2026-07-31
PF00061,MMKT,997275.8687,80.51,105.93,1056414.33,2026-07-31
PF00062,ABG,218.5603,19800.89,21379.43,46726.95,2026-07-31
PF00062,REM,339.8214,15766.69,21071.22,71604.51,2026-07-31
PF00062,CPI,22.1241,213947.79,231380.88,51190.87,2026-07-31
PF00062,WHL,799.9912,6335.98,8156.52,65251.44,2026-07-31
PF00062,OMU,3058.2588,1429.13,1573.35,48117.11,2026-07-31
PF00062,EXX,270.4514,17317.69,21952.49,59370.81,2026-07-31
PF00062,RDF,4533.7345,447.51,611.54,27725.6,2026-07-31
PF00062,GRT,1024.4579,1338.71,1796.04,18399.67,2026-07-31
PF00062,R2040,2008.1553,8883.22,9013.75,181010.1,2026-07-31
PF00062,R2032,1738.1828,10276.1,10184.61,177027.13,2026-07-31
PF00062,ASHGEQ,1245.0654,8160.34,9654.93,120210.2,2026-07-31
PF00062,STX500,765.5463,13579.05,14391.01,110169.84,2026-07-31
PF00062,MMKT,154874.6486,84.55,105.93,164058.72,2026-07-31
PF00063,SBK,964.6802,18507.02,21827.26,210563.25,2026-07-31
PF00063,OMU,17759.6116,1397.55,1573.35,279420.85,2026-07-31
PF00063,STX40,2360.0088,9377.83,10102.33,238415.87,2026-07-31
PF00063,REM,1472.3384,15519.64,21071.22,310239.67,2026-07-31
PF00063,BVT,1082.3925,23283.87,26627.01,288208.75,2026-07-31
PF00063,TBS,1029.5013,19083.94,23682.29,243809.49,2026-07-31
PF00063,GRT,3148.858,1458.26,1796.04,56554.75,2026-07-31
PF00063,RDF,7802.7546,541.68,611.54,47716.97,2026-07-31
PF00063,R2040,130.9056,9102.17,9013.75,11799.5,2026-07-31
PF00063,R2035,120.6913,9221.86,8746.3,10556.02,2026-07-31
PF00063,STXCLR,273.861,5506.12,5663.24,15509.41,2026-07-31
PF00063,ASHGEQ,3187.9258,8995.33,9654.93,307792.01,2026-07-31
PF00063,STX500,1582.7555,14159.11,14391.01,227774.5,2026-07-31
PF00063,MMKT,61272.6525,103.59,105.93,64906.12,2026-07-31
PF00064,NED,9372.4889,32956.22,31885.01,2988419.04,2026-07-31
PF00064,SHP,12587.5471,23817.34,28051.24,3530963.04,2026-07-31
PF00064,FSR,30947.5454,7961.1,9387.31,2905142.03,2026-07-31
PF00064,PRX,170313.6069,1348.31,1506.39,2565587.14,2026-07-31
PF00064,OMU,196706.3441,1392.47,1573.35,3094879.27,2026-07-31
PF00064,RDF,188723.4228,530.13,611.54,1154119.22,2026-07-31
PF00064,R2040,2997.0498,6523.09,9013.75,270146.58,2026-07-31
PF00064,R2035,2535.627,8061.13,8746.3,221773.54,2026-07-31
PF00064,STX500,27233.2846,11716.36,14391.01,3919144.71,2026-07-31
PF00064,MMKT,636306.8637,98.69,105.93,674039.86,2026-07-31
PF00065,VOD,671.5166,8418.62,9969.52,66946.98,2026-07-31
PF00065,REM,337.7951,19801.4,21071.22,71177.56,2026-07-31
PF00065,STX40,745.5668,7675.41,10102.33,75319.62,2026-07-31
PF00065,FSR,925.1349,8954.29,9387.31,86845.28,2026-07-31
PF00065,GRT,1564.913,1680.3,1796.04,28106.46,2026-07-31
PF00065,RDF,4517.0934,583.61,611.54,27623.83,2026-07-31
PF00065,R2030,781.9985,9994.32,10784.05,84331.11,2026-07-31
PF00065,R2032,927.5415,9987.5,10184.61,94466.48,2026-07-31
PF00065,R2035,1163.2775,8629.14,8746.3,101743.74,2026-07-31
PF00065,STX500,653.7869,12842.07,14391.01,94086.53,2026-07-31
PF00065,ASHGEQ,1271.9703,8530.08,9654.93,122807.84,2026-07-31
PF00065,MMKT,172550.648,87.01,105.93,182782.9,2026-07-31
PF00066,DSY,24615.787,14858.26,16065.56,3954664.02,2026-07-31
PF00066,APN,20914.7399,23868.45,22726.43,4753173.73,2026-07-31
PF00066,SOL,36209.3988,10653.63,10313.55,3734474.45,2026-07-31
PF00066,REM,17062.9594,15607.48,21071.22,3595373.71,2026-07-31
PF00066,RDF,107173.7108,449.91,611.54,655410.11,2026-07-31
PF00066,GRT,33097.8929,1684.64,1796.04,594451.4,2026-07-31
PF00066,R2040,3870.1567,8431.6,9013.75,348846.25,2026-07-31
PF00066,R2030,2297.1853,10391.78,10784.05,247729.62,2026-07-31
PF00066,STX500,10791.9065,11450.85,14391.01,1553064.35,2026-07-31
PF00066,ASHGEQ,15566.1131,7656.61,9654.93,1502897.33,2026-07-31
PF00066,STXWDM,19668.8721,9591.3,12426.7,2444191.73,2026-07-31
PF00066,MMKT,724667.1544,80.21,105.93,767639.92,2026-07-31
PF00067,REM,672.2005,17057.82,21071.22,141640.85,2026-07-31
PF00067,SHP,729.4631,21674.11,28051.24,204623.44,2026-07-31
PF00067,R2030,820.723,9184.48,10784.05,88507.17,2026-07-31
PF00067,STXCLR,1739.3934,5045.4,5663.24,98506.02,2026-07-31
PF00067,R2032,641.0305,10744.59,10184.61,65286.45,2026-07-31
PF00067,STX500,13851.1233,10434.55,14391.01,1993316.54,2026-07-31
PF00067,ASHGEQ,26830.481,7771.33,9654.93,2590464.16,2026-07-31
PF00067,STXWDM,14883.7199,11452.62,12426.7,1849555.22,2026-07-31
PF00067,MMKT,131154.2784,100.07,105.93,138931.73,2026-07-31
PF00068,SOL,4664.9104,10339.24,10313.55,481117.86,2026-07-31
PF00068,SBK,2206.4183,17039.62,21827.26,481600.66,2026-07-31
PF00068,APN,2041.6702,18904.33,22726.43,463998.74,2026-07-31
PF00068,TBS,1852.3549,20741.33,23682.29,438680.06,2026-07-31
PF00068,SSW,9513.6074,2729.95,3350.29,318733.44,2026-07-31
PF00068,RDF,45116.0559,486.36,611.54,275902.73,2026-07-31
PF00068,GRT,15502.7881,1454.89,1796.04,278436.28,2026-07-31
PF00068,R2040,42117.9123,7581.99,9013.75,3796403.32,2026-07-31
PF00068,R2030,30014.8831,9662.0,10784.05,3236820.01,2026-07-31
PF00068,STX500,4910.6057,10424.67,14391.01,706685.76,2026-07-31
PF00068,ASHGEQ,7166.7286,9452.0,9654.93,691942.63,2026-07-31
PF00068,MMKT,2834630.685,103.79,105.93,3002724.28,2026-07-31
PF00069,SSW,6445.7437,2957.13,3350.29,215951.11,2026-07-31
PF00069,TBS,1033.4291,22690.07,23682.29,244739.68,2026-07-31
PF00069,FSR,3119.7456,7613.73,9387.31,292860.19,2026-07-31
PF00069,SHP,800.8904,21629.38,28051.24,224659.7,2026-07-31
PF00069,BHG,4635.3315,4118.65,4885.43,226455.88,2026-07-31
PF00069,RDF,7971.2125,636.8,611.54,48747.15,2026-07-31
PF00069,GRT,2748.4772,1665.75,1796.04,49363.75,2026-07-31
PF00069,R2030,245.5014,8791.86,10784.05,26474.99,2026-07-31
PF00069,R2040,234.8798,7069.14,9013.75,21171.48,2026-07-31
PF00069,STX500,3419.3099,12866.42,14391.01,492073.22,2026-07-31
PF00069,MMKT,49081.4965,94.09,105.93,51992.03,2026-07-31
PF00070,GFI,80933.9418,16628.99,15709.96,12714689.89,2026-07-31
PF00070,SOL,119005.6143,10892.18,10313.55,12273703.53,2026-07-31
PF00070,OMU,939498.1133,1321.62,1573.35,14781593.57,2026-07-31
PF00070,ANG,18760.0711,55666.14,56307.51,10563328.89,2026-07-31
PF00070,SLM,107367.8364,8595.91,9455.43,10152090.61,2026-07-31
PF00070,CFR,39925.1106,21044.24,25322.59,10110072.07,2026-07-31
PF00070,SBK,44486.4921,15743.66,21827.26,9710182.29,2026-07-31
PF00070,RDF,1257337.3429,619.03,611.54,7689120.79,2026-07-31
PF00070,R2040,37034.4574,7535.7,9013.75,3338193.41,2026-07-31
PF00070,STX500,110822.733,11121.97,14391.01,15948510.59,2026-07-31
PF00070,STXWDM,173020.9181,10459.77,12426.7,21500790.43,2026-07-31
PF00070,MMKT,4607179.0531,84.85,105.93,4880384.77,2026-07-31
PF00071,APN,583.8422,18562.07,22726.43,132686.49,2026-07-31
PF00071,CFR,682.5122,18831.66,25322.59,172829.76,2026-07-31
PF00071,R2032,1913.1217,7676.47,10184.61,194843.98,2026-07-31
PF00071,STXWDM,13079.9722,12649.1,12426.7,1625408.9,2026-07-31
PF00071,STX500,14156.7718,11716.24,14391.01,2037302.44,2026-07-31
PF00071,ASHGEQ,27195.7621,8501.75,9654.93,2625731.79,2026-07-31
PF00071,MMKT,88976.8308,84.73,105.93,94253.16,2026-07-31
PF00072,INL,597.1905,24929.28,25973.07,155108.72,2026-07-31
PF00072,NED,326.7589,30847.01,31885.01,104187.11,2026-07-31
PF00072,STX40,1087.769,7380.09,10102.33,109890.02,2026-07-31
PF00072,CLS,216.6125,44910.5,52705.64,114166.99,2026-07-31
PF00072,CPI,57.8719,168483.09,231380.88,133904.4,2026-07-31
PF00072,SLM,1415.7953,8961.69,9455.43,133869.53,2026-07-31
PF00072,RDF,12366.9735,443.47,611.54,75628.99,2026-07-31
PF00072,GRT,3841.996,1872.49,1796.04,69003.78,2026-07-31
PF00072,R2032,2268.8911,10766.0,10184.61,231077.71,2026-07-31
PF00072,R2040,2251.7073,9248.43,9013.75,202963.27,2026-07-31
PF00072,ASHGEQ,1355.6793,7900.05,9654.93,130889.89,2026-07-31
PF00072,STXWDM,1311.8264,9022.97,12426.7,163016.73,2026-07-31
PF00072,STX500,1175.2998,14849.06,14391.01,169137.51,2026-07-31
PF00072,MMKT,108637.4099,88.54,105.93,115079.61,2026-07-31
PF00073,MRP,5263.8422,17598.73,21033.92,1107192.35,2026-07-31
PF00073,BVT,4247.0055,24107.76,26627.01,1130850.59,2026-07-31
PF00073,SOL,7892.1398,7692.87,10313.55,813959.78,2026-07-31
PF00073,RDF,23234.2206,482.85,611.54,142086.55,2026-07-31
PF00073,GRT,12413.3443,1755.39,1796.04,222948.63,2026-07-31
PF00073,R2035,5282.3764,8419.32,8746.3,462012.49,2026-07-31
PF00073,R186,3096.371,8562.78,11088.39,343337.69,2026-07-31
PF00073,R2030,3480.063,9448.41,10784.05,375291.73,2026-07-31
PF00073,STXWDM,15138.0573,9986.98,12426.7,1881160.97,2026-07-31
PF00073,MMKT,382874.2601,107.84,105.93,405578.7,2026-07-31
PF00074,CPI,1219.299,207951.41,231380.88,2821224.71,2026-07-31
PF00074,DSY,18131.9487,12671.59,16065.56,2912999.09,2026-07-31
PF00074,OMU,202283.7762,1345.53,1573.35,3182631.79,2026-07-31
PF00074,ANG,4775.0519,51117.64,56307.51,2688712.84,2026-07-31
PF00074,GRT,24522.4914,1554.59,1796.04,440433.75,2026-07-31
PF00074,RDF,83296.3626,623.32,611.54,509390.58,2026-07-31
PF00074,R2030,1421.232,11158.85,10784.05,153266.37,2026-07-31
PF00074,STXCLR,2843.6904,5665.18,5663.24,161045.01,2026-07-31
PF00074,STX500,42153.2999,12515.34,14391.01,6066285.61,2026-07-31
PF00074,MMKT,694802.6703,84.08,105.93,736004.47,2026-07-31
PF00075,OMU,132678.1268,1654.94,1573.35,2087491.31,2026-07-31
PF00075,STX40,15327.0219,9119.03,10102.33,1548386.33,2026-07-31
PF00075,RDF,98722.188,578.71,611.54,603725.67,2026-07-31
PF00075,R186,7823.8705,10392.61,11088.39,867541.27,2026-07-31
PF00075,STXCLR,17587.4454,5744.7,5663.24,996019.24,2026-07-31
PF00075,ASHGEQ,9536.4255,7361.32,9654.93,920735.21,2026-07-31
PF00075,STXWDM,5810.9436,9925.79,12426.7,722108.53,2026-07-31
PF00075,STX500,4805.8753,10456.44,14391.01,691613.99,2026-07-31
PF00075,MMKT,412121.8271,96.24,105.93,436560.65,2026-07-31
PF00076,CPI,160.3765,244061.54,231380.88,371080.56,2026-07-31
PF00076,BHG,8573.7853,4350.0,4885.43,418866.28,2026-07-31
PF00076,GRT,7693.974,1710.76,1796.04,138186.85,2026-07-31
PF00076,RDF,17210.531,452.65,611.54,105249.28,2026-07-31
PF00076,R2035,13156.6648,8459.36,8746.3,1150721.38,2026-07-31
PF00076,R186,12688.278,9333.6,11088.39,1406925.75,2026-07-31
PF00076,R2040,12308.4998,7174.66,9013.75,1109457.4,2026-07-31
PF00076,STX500,6089.6305,11063.99,14391.01,876359.33,2026-07-31
PF00076,MMKT,1467936.1449,109.73,105.93,1554984.76,2026-07-31
PF00077,R2030,2972.1424,9807.62,10784.05,320517.32,2026-07-31
PF00077,R2035,3820.452,7690.45,8746.3,334148.19,2026-07-31
PF00077,MMKT,4319797.5351,89.7,105.93,4575961.53,2026-07-31
PF00078,NPN,51499.1836,3229.31,3933.75,2025849.13,2026-07-31
PF00078,NED,6051.3729,27481.65,31885.01,1929480.86,2026-07-31
PF00078,CLS,4934.7814,53316.91,52705.64,2600908.14,2026-07-31
