trade_id,portfolio_id,ticker,trade_date,side,units,price_cents,gross_value_zar,brokerage_zar,reason
TRD0000265,PF00055,R2035,2026-04-05,SELL,1440.4501,8338.1,120106.17,420.37,Rebalance
TRD0000266,PF00055,PRX,2024-06-24,SELL,1123.7434,1157.05,13002.27,45.51,Rebalance
TRD0000267,PF00055,ANG,2025-05-16,BUY,2355.394,42537.34,1001921.95,3506.73,Client instruction
TRD0000268,PF00055,SOL,2024-09-05,BUY,2726.5533,11061.64,301601.51,1055.61,Client instruction
TRD0000269,PF00056,SSW,2025-12-02,SELL,201.9133,1993.83,4025.81,14.09,Rebalance
TRD0000270,PF00056,GRT,2025-05-09,SELL,2133.0188,1347.17,28735.39,100.57,Rebalance
TRD0000271,PF00057,STX500,2022-05-23,BUY,3871.2064,12326.35,477178.45,1670.12,Rebalance
TRD0000272,PF00057,GFI,2019-10-25,BUY,1553.7983,29659.61,460850.52,1612.98,Rebalance
TRD0000273,PF00057,R2032,2024-03-24,SELL,2556.9085,9138.12,233653.37,817.79,Client instruction
TRD0000274,PF00057,RDF,2019-11-27,SELL,1667.3678,460.47,7677.73,26.87,Client instruction
TRD0000275,PF00057,TBS,2025-10-11,BUY,267.2438,18120.35,48425.51,169.49,Cash flow
TRD0000276,PF00057,TBS,2025-03-11,BUY,3172.5627,18120.35,574879.47,2012.08,Model change
TRD0000277,PF00057,RDF,2024-02-13,SELL,1231.3153,460.47,5669.84,19.84,Cash flow
TRD0000278,PF00057,MTN,2025-11-29,BUY,2905.5109,9859.43,286466.81,1002.63,Client instruction
TRD0000279,PF00058,STXWDM,2025-12-10,SELL,425.3352,10002.31,42543.35,148.9,Cash flow
TRD0000280,PF00058,MMKT,2022-03-01,BUY,706.8687,100.06,707.29,2.48,Rebalance
TRD0000281,PF00058,NED,2025-01-14,BUY,3073.6518,24486.19,752620.22,2634.17,Model change
TRD0000282,PF00058,STXWDM,2019-05-14,BUY,2602.6883,9827.33,255774.77,895.21,Model change
TRD0000283,PF00058,MMKT,2018-09-23,BUY,2971.3996,100.06,2973.18,10.41,Client instruction
TRD0000284,PF00058,DSY,2020-01-16,BUY,2993.2082,17134.78,512879.64,1795.08,Rebalance
TRD0000285,PF00059,MRP,2023-12-11,BUY,1204.4511,21399.8,257750.13,902.13,Model change
TRD0000286,PF00059,R2030,2026-03-15,SELL,2704.1636,10200.86,275847.94,965.47,Client instruction
TRD0000287,PF00059,R2030,2019-09-29,SELL,3658.3351,9431.05,345019.41,1207.57,Model change
TRD0000288,PF00059,STXWDM,2019-08-15,BUY,2555.4789,9827.33,251135.34,878.97,Model change
TRD0000289,PF00059,STXWDM,2021-05-26,BUY,1255.9219,9827.33,123423.59,431.98,Model change
TRD0000290,PF00059,MMKT,2024-01-05,SELL,1052.6878,100.06,1053.32,3.69,Model change
TRD0000291,PF00059,STXWDM,2026-04-07,BUY,210.1833,10973.58,23064.63,80.73,Cash flow
TRD0000292,PF00059,SOL,2022-04-12,BUY,240.6957,11061.64,26624.89,93.19,Cash flow
TRD0000293,PF00060,MMKT,2023-08-11,BUY,2904.9194,100.06,2906.66,10.17,Model change
TRD0000294,PF00060,STXCLR,2017-09-17,BUY,860.4649,5657.93,48684.5,170.4,Rebalance
TRD0000295,PF00060,STXCLR,2024-08-12,SELL,1016.0259,5657.93,57486.03,201.2,Rebalance
TRD0000296,PF00060,STXCLR,2017-02-19,BUY,1586.8254,5657.93,89781.47,314.24,Client instruction
TRD0000297,PF00060,MMKT,2022-07-11,SELL,1099.1154,100.06,1099.77,3.85,Rebalance
TRD0000298,PF00060,STXCLR,2022-05-05,BUY,2623.5284,5657.93,148437.4,519.53,Rebalance
TRD0000299,PF00060,MMKT,2019-01-30,BUY,2809.9965,100.06,2811.68,9.84,Cash flow
TRD0000300,PF00061,NED,2026-07-29,BUY,2157.1596,31462.67,678700.01,2375.45,Cash flow
TRD0000301,PF00061,MMKT,2026-06-23,BUY,1952.8358,105.0,2050.48,7.18,Rebalance
TRD0000302,PF00061,NED,2025-12-13,BUY,617.6209,26262.32,162201.58,567.71,Rebalance
TRD0000303,PF00061,GFI,2026-03-08,SELL,1828.1894,27674.65,505945.02,1770.81,Client instruction
TRD0000304,PF00061,GRT,2026-02-19,SELL,110.6623,1340.53,1483.46,5.19,Rebalance
TRD0000305,PF00061,R2035,2026-07-09,SELL,3991.1152,8597.1,343120.16,1200.92,Rebalance
TRD0000306,PF00061,R2035,2026-04-30,SELL,1942.6965,8356.2,162335.6,568.17,Model change
TRD0000307,PF00062,MMKT,2026-02-15,SELL,199.2167,101.75,202.7,0.71,Rebalance
TRD0000308,PF00062,EXX,2026-03-19,BUY,2795.3774,16160.46,451745.85,1581.11,Client instruction
TRD0000309,PF00062,REM,2024-10-26,BUY,1789.1108,14033.65,251077.55,878.77,Cash flow
TRD0000310,PF00062,WHL,2024-07-17,BUY,457.5288,6086.99,27849.73,97.47,Model change
TRD0000311,PF00062,ASHGEQ,2024-04-22,SELL,2336.1015,7372.81,172236.33,602.83,Rebalance
TRD0000312,PF00062,R2032,2026-03-02,BUY,1012.3183,9108.47,92206.71,322.72,Client instruction
TRD0000313,PF00062,STX500,2026-01-24,SELL,561.8653,12899.37,72477.08,253.67,Client instruction
TRD0000314,PF00062,RDF,2025-09-21,BUY,3890.1279,460.47,17912.87,62.7,Rebalance
TRD0000315,PF00063,GRT,2023-07-21,SELL,1789.6887,1347.17,24110.15,84.39,Cash flow
TRD0000316,PF00063,R2035,2025-01-14,SELL,2116.905,8694.78,184060.23,644.21,Rebalance
TRD0000317,PF00063,R2035,2022-04-01,BUY,2530.2584,8694.78,220000.4,770.0,Cash flow
TRD0000318,PF00063,R2035,2021-03-19,BUY,3916.1486,8694.78,340500.51,1191.75,Client instruction
TRD0000319,PF00063,STX40,2018-10-12,SELL,3607.6737,8620.53,311000.59,1088.5,Client instruction
TRD0000320,PF00063,R2040,2021-10-16,BUY,2595.5658,8277.83,214856.52,752.0,Client instruction
TRD0000321,PF00063,SBK,2018-11-25,SELL,2382.6514,21073.95,502118.76,1757.42,Client instruction
TRD0000322,PF00063,GRT,2025-02-08,SELL,2841.2695,1347.17,38276.73,133.97,Rebalance
TRD0000323,PF00063,MMKT,2025-09-19,BUY,2026.9904,100.06,2028.21,7.1,Client instruction
TRD0000324,PF00064,FSR,2022-12-04,SELL,2239.8093,6931.63,155255.29,543.39,Client instruction
TRD0000325,PF00064,OMU,2023-10-21,BUY,567.5448,1234.94,7008.84,24.53,Model change
TRD0000326,PF00064,R2035,2017-09-30,BUY,2865.9554,8694.78,249188.52,872.16,Model change
TRD0000327,PF00064,NED,2025-01-17,BUY,3698.6458,24486.19,905657.44,3169.8,Rebalance
TRD0000328,PF00064,STX500,2018-10-22,BUY,3125.5958,12326.35,385271.88,1348.45,Rebalance
TRD0000329,PF00064,FSR,2024-05-13,BUY,862.651,6931.63,59795.78,209.29,Rebalance
TRD0000330,PF00065,RDF,2024-01-16,BUY,2176.0762,460.47,10020.18,35.07,Client instruction
TRD0000331,PF00065,R2032,2023-03-27,BUY,2905.4387,9138.12,265502.47,929.26,Rebalance
TRD0000332,PF00065,STX40,2026-02-03,BUY,3740.2278,8744.72,327072.45,1144.75,Cash flow
TRD0000333,PF00065,R2030,2026-01-05,SELL,2410.8026,9837.6,237165.12,830.08,Client instruction
TRD0000334,PF00065,REM,2023-03-11,BUY,1104.1728,14033.65,154955.75,542.35,Client instruction
TRD0000335,PF00065,RDF,2024-02-15,SELL,2183.0533,460.47,10052.31,35.18,Rebalance
TRD0000336,PF00065,REM,2023-08-16,BUY,3392.7549,14033.65,476127.35,1666.45,Client instruction
TRD0000337,PF00065,VOD,2025-02-17,BUY,3057.5259,10525.7,321826.0,1126.39,Rebalance
TRD0000338,PF00066,REM,2021-04-17,SELL,1691.6459,14033.65,237399.66,830.9,Rebalance
TRD0000339,PF00066,DSY,2024-07-03,BUY,329.1391,17134.78,56397.26,197.39,Rebalance
TRD0000340,PF00066,SOL,2024-05-16,BUY,1813.1427,11061.64,200563.32,701.97,Cash flow
TRD0000341,PF00066,GRT,2018-12-11,BUY,862.7842,1347.17,11623.17,40.68,Rebalance
TRD0000342,PF00066,DSY,2018-08-15,BUY,983.1013,17134.78,168452.24,589.58,Client instruction
TRD0000343,PF00067,STXCLR,2021-09-26,SELL,3219.8631,5657.93,182177.6,637.62,Model change
TRD0000344,PF00067,STXCLR,2016-09-29,BUY,2670.1677,5657.93,151076.22,528.77,Rebalance
TRD0000345,PF00067,ASHGEQ,2025-04-14,BUY,3442.0433,7372.81,253775.31,888.21,Rebalance
TRD0000346,PF00067,R2032,2025-08-14,BUY,831.3146,9138.12,75966.53,265.88,Client instruction
TRD0000347,PF00067,STX500,2020-12-29,BUY,292.5527,12326.35,36061.07,126.21,Model change
TRD0000348,PF00067,R2030,2022-05-01,SELL,3150.1684,9431.05,297093.96,1039.83,Model change
TRD0000349,PF00067,R2030,2025-06-06,SELL,1007.6123,9431.05,95028.42,332.6,Cash flow
TRD0000350,PF00067,REM,2023-06-12,SELL,556.5514,14033.65,78104.48,273.37,Cash flow
TRD0000351,PF00068,STX500,2017-11-27,SELL,3790.0195,12326.35,467171.07,1635.1,Rebalance
TRD0000352,PF00068,STX500,2018-08-13,BUY,942.1937,12326.35,116138.09,406.48,Rebalance
TRD0000353,PF00068,ASHGEQ,2018-12-13,BUY,234.1026,7372.81,17259.94,60.41,Cash flow
TRD0000354,PF00068,MMKT,2023-09-14,BUY,2773.8288,100.06,2775.49,9.71,Model change
TRD0000355,PF00068,R2030,2018-04-19,SELL,2260.5802,9431.05,213196.45,746.19,Client instruction
TRD0000356,PF00069,STX500,2025-08-27,SELL,1846.7817,12326.35,227640.78,796.74,Model change
TRD0000357,PF00069,MMKT,2025-07-24,SELL,3801.9183,100.06,3804.2,13.31,Rebalance
TRD0000358,PF00070,STXWDM,2018-08-13,BUY,2807.0679,9827.33,275859.83,965.51,Model change
TRD0000359,PF00070,STXWDM,2023-05-24,BUY,805.8628,9827.33,79194.8,277.18,Rebalance
TRD0000360,PF00070,R2040,2021-07-24,SELL,2664.1501,8277.83,220533.82,771.87,Model change
TRD0000361,PF00070,CFR,2020-07-09,BUY,1673.4573,25898.78,433405.02,1516.92,Model change
TRD0000362,PF00070,SBK,2023-06-17,BUY,2841.7187,21073.95,598862.38,2096.02,Rebalance
TRD0000363,PF00070,R2040,2020-08-04,BUY,679.4177,8277.83,56241.04,196.84,Model change
TRD0000364,PF00070,GFI,2018-04-14,SELL,3040.6373,29659.61,901841.16,3156.44,Cash flow
TRD0000365,PF00071,ASHGEQ,2024-04-25,SELL,3098.1167,7372.81,228418.26,799.46,Model change
TRD0000366,PF00071,APN,2025-10-10,BUY,2472.363,19591.53,484373.74,1695.31,Model change
TRD0000367,PF00071,R2032,2025-02-09,BUY,230.836,9138.12,21094.07,73.83,Model change
TRD0000368,PF00072,ASHGEQ,2025-10-18,SELL,1243.6783,7372.81,91694.04,320.93,Rebalance
TRD0000369,PF00073,R2035,2022-09-26,BUY,3824.0243,8694.78,332490.5,1163.72,Rebalance
TRD0000370,PF00073,BVT,2019-05-06,BUY,912.7126,27107.43,247412.93,865.95,Client instruction
TRD0000371,PF00073,MRP,2025-05-31,SELL,62.7255,21399.8,13423.13,46.98,Rebalance
TRD0000372,PF00073,BVT,2024-07-10,BUY,661.4942,27107.43,179314.08,627.6,Rebalance
TRD0000373,PF00074,DSY,2025-07-18,SELL,1128.2708,17134.78,193326.72,676.64,Rebalance
TRD0000374,PF00074,ANG,2023-08-04,BUY,3866.8347,42537.34,1644848.62,5756.97,Rebalance
TRD0000375,PF00074,RDF,2023-11-17,SELL,702.6097,460.47,3235.31,11.32,Client instruction
TRD0000376,PF00074,STXCLR,2024-02-05,BUY,1239.2286,5657.93,70114.69,245.4,Rebalance
TRD0000377,PF00074,RDF,2026-02-23,SELL,531.8074,520.56,2768.38,9.69,Rebalance
TRD0000378,PF00074,RDF,2022-10-17,SELL,1053.6784,460.47,4851.87,16.98,Rebalance
TRD0000379,PF00074,R2030,2026-04-09,BUY,3107.6146,10465.76,325235.49,1138.32,Cash flow
TRD0000380,PF00074,STXCLR,2023-09-04,BUY,1935.8186,5657.93,109527.26,383.35,Rebalance
TRD0000381,PF00074,GRT,2022-11-02,BUY,3009.1283,1347.17,40538.07,141.88,Client instruction
TRD0000382,PF00075,RDF,2022-02-28,BUY,1346.5563,460.47,6200.49,21.7,Rebalance
TRD0000383,PF00075,STX500,2020-12-15,SELL,1284.0334,12326.35,158274.45,553.96,Rebalance
TRD0000384,PF00075,STXWDM,2023-05-31,BUY,1957.6356,9827.33,192383.31,673.34,Model change
TRD0000385,PF00075,STX40,2025-09-29,SELL,1409.7888,8620.53,121531.27,425.36,Client instruction
TRD0000386,PF00075,STX500,2026-02-11,SELL,1218.9792,13812.88,168376.13,589.32,Cash flow
TRD0000387,PF00075,MMKT,2021-10-23,BUY,478.4415,100.06,478.73,1.68,Rebalance
TRD0000388,PF00076,RDF,2025-12-30,BUY,317.6381,477.67,1517.26,5.31,Client instruction
TRD0000389,PF00076,R2035,2022-09-05,SELL,3624.2861,8694.78,315123.7,1102.93,Rebalance
TRD0000390,PF00076,R2035,2020-02-16,BUY,54.7619,8694.78,4761.43,16.66,Client instruction
TRD0000391,PF00076,RDF,2016-07-05,BUY,2860.6371,460.47,13172.38,46.1,Cash flow
TRD0000392,PF00076,GRT,2019-11-01,BUY,549.3355,1347.17,7400.48,25.9,Client instruction
TRD0000393,PF00076,GRT,2025-05-31,SELL,3055.67,1347.17,41165.07,144.08,Rebalance
TRD0000394,PF00076,R2040,2022-09-30,BUY,335.3243,8277.83,27757.58,97.15,Cash flow
TRD0000395,PF00076,CPI,2017-10-05,SELL,3960.8015,257696.34,10206840.5,35723.94,Client instruction
TRD0000396,PF00077,R2035,2017-05-17,BUY,1996.0023,8694.78,173548.01,607.42,Cash flow
TRD0000397,PF00077,R2035,2025-08-09,BUY,2667.6324,8694.78,231944.77,811.81,Rebalance
TRD0000398,PF00077,MMKT,2024-12-21,BUY,1331.8003,100.06,1332.6,4.66,Model change
TRD0000399,PF00077,MMKT,2021-08-26,BUY,1989.978,100.06,1991.17,6.97,Cash flow
TRD0000400,PF00077,MMKT,2023-05-03,SELL,1035.5992,100.06,1036.22,3.63,Client instruction
TRD0000401,PF00077,R2030,2024-10-26,SELL,298.9127,9431.05,28190.61,98.67,Client instruction
TRD0000402,PF00078,NED,2023-02-22,BUY,2737.4949,24486.19,670308.2,2346.08,Rebalance
TRD0000403,PF00078,ASHGEQ,2023-12-01,BUY,311.4021,7372.81,22959.09,80.36,Client instruction
TRD0000404,PF00078,RDF,2025-03-21,SELL,3209.6743,460.47,14779.59,51.73,Cash flow
TRD0000405,PF00078,STXCLR,2024-01-30,BUY,916.9,5657.93,51877.56,181.57,Rebalance
TRD0000406,PF00078,STXWDM,2022-03-10,BUY,331.0974,9827.33,32538.03,113.88,Rebalance
TRD0000407,PF00078,R2040,2025-06-15,SELL,1691.233,8277.83,139997.39,489.99,Rebalance
TRD0000408,PF00078,CLS,2026-03-28,SELL,1425.2467,38232.74,544910.87,1907.19,Client instruction
TRD0000409,PF00078,MMKT,2023-05-29,BUY,1889.2685,100.06,1890.4,6.62,Client instruction
TRD0000410,PF00079,STXWDM,2025-07-24,BUY,1571.761,9827.33,154462.14,540.62,Rebalance
TRD0000411,PF00080,SBK,2023-03-25,BUY,3830.8347,21073.95,807308.19,2825.58,Rebalance
TRD0000412,PF00080,RDF,2026-03-04,BUY,2772.106,497.57,13793.17,48.28,Client instruction
TRD0000413,PF00080,SBK,2024-10-22,BUY,1165.2803,21073.95,245570.59,859.5,Model change
TRD0000414,PF00080,R2040,2023-08-05,SELL,1734.7837,8277.83,143602.45,502.61,Model change
TRD0000415,PF00080,ASHGEQ,2023-07-07,BUY,3715.6708,7372.81,273949.35,958.82,Cash flow
TRD0000416,PF00080,R2030,2022-10-11,SELL,1403.6123,9431.05,132375.38,463.31,Client instruction
TRD0000417,PF00080,R2030,2024-01-19,SELL,2585.2083,9431.05,243812.29,853.34,Model change
TRD0000418,PF00080,STX500,2026-04-25,BUY,1272.6326,12554.04,159766.81,559.18,Rebalance
TRD0000419,PF00081,AGL,2025-12-26,BUY,1762.9539,6446.22,113643.89,397.75,Rebalance
TRD0000420,PF00081,BVT,2022-05-12,SELL,1807.0657,27107.43,489849.07,1714.47,Client instruction
TRD0000421,PF00081,AGL,2024-01-06,BUY,2994.0083,5700.05,170659.97,597.31,Rebalance
TRD0000422,PF00082,STXWDM,2023-05-19,BUY,1606.5244,9827.33,157878.45,552.57,Model change
TRD0000423,PF00082,NPN,2024-08-14,BUY,3885.2154,3469.27,134788.61,471.76,Rebalance
TRD0000424,PF00082,MRP,2026-05-31,SELL,1768.1778,20559.7,363532.05,1272.36,Model change
TRD0000425,PF00082,STX500,2017-01-05,BUY,3530.1867,12326.35,435143.17,1523.0,Model change
TRD0000426,PF00082,RDF,2025-08-03,SELL,565.1687,460.47,2602.43,9.11,Rebalance
TRD0000427,PF00082,STXCLR,2022-08-08,SELL,159.1951,5657.93,9007.15,31.53,Rebalance
TRD0000428,PF00082,NPN,2019-09-15,BUY,576.1452,3469.27,19988.03,69.96,Cash flow
TRD0000429,PF00083,FSR,2025-09-15,BUY,1838.3947,6931.63,127430.72,446.01,Rebalance
TRD0000430,PF00083,R186,2023-03-06,SELL,2057.9362,10815.32,222572.39,779.0,Client instruction
TRD0000431,PF00083,VOD,2025-01-07,SELL,1573.0674,10525.7,165576.36,579.52,Model change
TRD0000432,PF00083,R186,2022-11-08,SELL,1611.3783,10815.32,174275.72,609.97,Rebalance
TRD0000433,PF00083,VOD,2025-03-01,BUY,2026.441,10525.7,213297.1,746.54,Rebalance
TRD0000434,PF00083,ABG,2024-06-13,BUY,1302.1454,16930.75,220462.98,771.62,Rebalance
TRD0000435,PF00083,ABG,2023-09-16,BUY,1770.2017,16930.75,299708.42,1048.98,Cash flow
TRD0000436,PF00084,STXCLR,2019-07-31,BUY,3113.8665,5657.93,176180.39,616.63,Rebalance
TRD0000437,PF00084,STXCLR,2023-05-29,SELL,341.0679,5657.93,19297.38,67.54,Rebalance
TRD0000438,PF00084,STXWDM,2020-11-03,BUY,2423.696,9827.33,238184.6,833.65,Model change
TRD0000439,PF00084,WHL,2022-12-13,BUY,3959.0635,6086.99,240987.8,843.46,Cash flow
TRD0000440,PF00085,STX500,2022-07-20,SELL,514.7472,12326.35,63449.54,222.07,Client instruction
TRD0000441,PF00085,CFR,2022-12-22,SELL,1989.516,25898.78,515260.37,1803.41,Client instruction
TRD0000442,PF00085,STXWDM,2024-08-31,SELL,3456.6226,9827.33,339693.71,1188.93,Model change
TRD0000443,PF00085,NPN,2025-02-08,BUY,193.1477,3469.27,6700.82,23.45,Model change
TRD0000444,PF00085,NPN,2023-11-01,SELL,3097.1639,3469.27,107448.98,376.07,Rebalance
TRD0000445,PF00085,MMKT,2022-08-08,SELL,3440.0872,100.06,3442.15,12.05,Rebalance
TRD0000446,PF00085,ASHGEQ,2024-02-12,BUY,70.192,7372.81,5175.12,18.11,Cash flow
TRD0000447,PF00085,STXWDM,2023-09-26,BUY,324.6515,9827.33,31904.57,111.67,Model change
TRD0000448,PF00086,RDF,2019-07-31,BUY,565.1357,460.47,2602.28,9.11,Model change
TRD0000449,PF00086,ASHGEQ,2020-09-27,BUY,501.1472,7372.81,36948.63,129.32,Rebalance
TRD0000450,PF00086,DSY,2024-03-22,SELL,2440.9278,17134.78,418247.61,1463.87,Model change
TRD0000451,PF00086,ASHGEQ,2024-07-30,BUY,2259.3531,7372.81,166577.81,583.02,Client instruction
TRD0000452,PF00086,BVT,2021-12-27,SELL,3151.0797,27107.43,854176.72,2989.62,Client instruction
TRD0000453,PF00087,RDF,2025-11-11,SELL,2569.198,460.47,11830.39,41.41,Rebalance
TRD0000454,PF00087,STX500,2026-03-27,BUY,1318.7286,12020.34,158515.66,554.8,Rebalance
TRD0000455,PF00088,GFI,2026-03-28,BUY,2105.0657,21904.07,461095.06,1613.83,Client instruction
TRD0000456,PF00089,NPN,2025-09-14,BUY,810.5581,3469.27,28120.45,98.42,Client instruction
TRD0000457,PF00089,RDF,2017-10-03,BUY,2155.737,460.47,9926.52,34.74,Client instruction
TRD0000458,PF00089,NPN,2020-08-12,BUY,1586.4036,3469.27,55036.62,192.63,Rebalance
TRD0000459,PF00089,STXWDM,2022-12-02,BUY,3735.7788,9827.33,367127.31,1284.95,Model change
TRD0000460,PF00090,ASHGEQ,2024-08-20,BUY,862.9699,7372.81,63625.13,222.69,Rebalance
TRD0000461,PF00090,R2040,2024-11-25,SELL,526.0665,8277.83,43546.89,152.41,Rebalance
TRD0000462,PF00090,INL,2024-08-03,BUY,3110.7131,12852.27,399797.25,1399.29,Client instruction
TRD0000463,PF00090,PRX,2025-05-28,BUY,1915.6845,1157.05,22165.43,77.58,Cash flow
TRD0000464,PF00091,MMKT,2025-12-30,BUY,3070.255,101.01,3101.26,10.85,Rebalance
TRD0000465,PF00091,MMKT,2025-12-15,SELL,348.4536,100.56,350.4,1.23,Rebalance
TRD0000466,PF00091,MMKT,2026-03-05,BUY,3705.0447,102.13,3783.96,13.24,Model change
TRD0000467,PF00091,R2030,2024-12-22,BUY,2570.7379,9431.05,242447.58,848.57,Rebalance
TRD0000468,PF00091,MMKT,2025-11-10,SELL,3320.923,100.06,3322.92,11.63,Cash flow
TRD0000469,PF00092,RDF,2023-05-03,BUY,1763.4969,460.47,8120.37,28.42,Client instruction
TRD0000470,PF00092,MMKT,2021-03-25,SELL,3831.0552,100.06,3833.35,13.42,Client instruction
TRD0000471,PF00092,MMKT,2026-07-10,BUY,1516.4279,105.4,1598.32,5.59,Rebalance
TRD0000472,PF00092,STX500,2023-06-06,BUY,1178.6868,12326.35,145289.06,508.51,Rebalance
TRD0000473,PF00092,STX40,2023-11-12,SELL,127.9871,8620.53,11033.17,38.62,Cash flow
TRD0000474,PF00092,BVT,2020-08-12,SELL,1164.0171,27107.43,315535.12,1104.37,Client instruction
TRD0000475,PF00093,ANG,2025-05-27,BUY,2832.0892,42537.34,1204695.41,4216.43,Cash flow
TRD0000476,PF00093,R2030,2023-02-08,BUY,659.5543,9431.05,62202.9,217.71,Rebalance
TRD0000477,PF00093,MTN,2022-11-27,BUY,2413.5367,9661.86,233192.54,816.17,Client instruction
TRD0000478,PF00093,GRT,2020-05-13,SELL,3063.9537,1347.17,41276.67,144.47,Client instruction
TRD0000479,PF00093,GRT,2024-05-03,BUY,2736.3412,1347.17,36863.17,129.02,Rebalance
TRD0000480,PF00093,MMKT,2022-08-25,BUY,3449.7076,100.06,3451.78,12.08,Rebalance
TRD0000481,PF00094,CLS,2024-07-12,BUY,1592.6541,30390.78,484020.0,1694.07,Rebalance
TRD0000482,PF00094,RDF,2026-06-09,BUY,727.2462,550.78,4005.53,14.02,Rebalance
TRD0000483,PF00094,STXWDM,2025-03-03,BUY,2987.8616,9827.33,293627.02,1027.69,Rebalance
TRD0000484,PF00094,CLS,2026-05-20,SELL,734.8946,42036.07,308920.81,1081.22,Rebalance
TRD0000485,PF00094,STX500,2024-11-07,BUY,1070.2735,12326.35,131925.66,461.74,Rebalance
TRD0000486,PF00094,FSR,2025-05-09,BUY,1356.016,6931.63,93994.01,328.98,Cash flow
TRD0000487,PF00094,ASHGEQ,2023-10-31,BUY,1933.2229,7372.81,142532.85,498.86,Model change
TRD0000488,PF00094,STX500,2023-12-11,BUY,1810.1897,12326.35,223130.32,780.96,Rebalance
TRD0000489,PF00094,SOL,2025-07-28,BUY,354.4237,11061.64,39205.07,137.22,Cash flow
TRD0000490,PF00095,AGL,2016-11-08,SELL,3756.8239,5700.05,214140.84,749.49,Rebalance
TRD0000491,PF00095,MMKT,2017-03-12,BUY,3788.5785,100.06,3790.85,13.27,Model change
TRD0000492,PF00096,STXCLR,2025-07-01,SELL,2407.3312,5657.93,136205.11,476.72,Cash flow
TRD0000493,PF00096,R2035,2024-09-01,BUY,849.9389,8694.78,73900.32,258.65,Model change
TRD0000494,PF00096,MMKT,2023-07-28,BUY,689.6655,100.06,690.08,2.42,Model change
TRD0000495,PF00096,STXCLR,2023-11-10,BUY,3152.0081,5657.93,178338.41,624.18,Rebalance
TRD0000496,PF00096,R2040,2024-08-18,BUY,1158.4922,8277.83,95898.01,335.64,Rebalance
TRD0000497,PF00097,ABG,2024-06-16,BUY,1421.8346,16930.75,240727.26,842.55,Model change
TRD0000498,PF00097,FSR,2022-06-01,SELL,1017.4193,6931.63,70523.74,246.83,Cash flow
TRD0000499,PF00097,STXWDM,2026-05-14,BUY,689.0836,11581.65,79807.25,279.33,Rebalance
TRD0000500,PF00097,RDF,2023-10-04,SELL,678.3973,460.47,3123.82,10.93,Rebalance
TRD0000501,PF00098,FSR,2022-09-16,BUY,2496.6984,6931.63,173061.9,605.72,Cash flow
TRD0000502,PF00098,ASHGEQ,2017-09-19,BUY,918.8144,7372.81,67742.44,237.1,Model change
TRD0000503,PF00098,GRT,2017-10-06,BUY,226.1085,1347.17,3046.07,10.66,Rebalance
TRD0000504,PF00098,MMKT,2015-11-25,SELL,799.7892,100.06,800.27,2.8,Client instruction
TRD0000505,PF00098,ASHGEQ,2019-04-01,SELL,2998.9018,7372.81,221103.33,773.86,Rebalance
TRD0000506,PF00098,ASHGEQ,2015-07-27,BUY,1446.0905,7372.81,106617.5,373.16,Model change
TRD0000507,PF00098,FSR,2015-04-22,BUY,832.8853,6931.63,57732.53,202.06,Model change
TRD0000508,PF00098,R2040,2020-12-07,BUY,2387.1025,8277.83,197600.29,691.6,Cash flow
TRD0000509,PF00098,FSR,2025-05-04,BUY,643.4899,6931.63,44604.34,156.12,Model change
TRD0000510,PF00099,GRT,2017-11-26,SELL,2604.128,1347.17,35082.03,122.79,Rebalance
TRD0000511,PF00099,STXWDM,2023-12-28,BUY,2077.2992,9827.33,204143.05,714.5,Client instruction
TRD0000512,PF00099,CFR,2018-01-20,SELL,1800.9888,25898.78,466434.13,1632.52,Client instruction
TRD0000513,PF00099,GRT,2023-02-14,SELL,1950.6801,1347.17,26278.98,91.98,Client instruction
TRD0000514,PF00099,VOD,2019-02-17,BUY,2755.0529,10525.7,289988.6,1014.96,Model change
TRD0000515,PF00099,CFR,2025-11-08,SELL,2990.9258,25898.78,774613.29,2711.15,Rebalance
TRD0000516,PF00099,SBK,2026-06-23,BUY,2796.9248,21061.9,589085.5,2061.8,Client instruction
TRD0000517,PF00100,GRT,2021-04-21,BUY,775.8716,1347.17,10452.31,36.58,Rebalance
TRD0000518,PF00100,R2035,2021-05-15,BUY,3240.3156,8694.78,281738.31,986.08,Rebalance
TRD0000519,PF00100,RDF,2025-05-30,SELL,480.8353,460.47,2214.1,7.75,Model change
TRD0000520,PF00100,R2032,2022-06-03,BUY,3712.2219,9138.12,339227.29,1187.3,Rebalance
TRD0000521,PF00101,MMKT,2024-05-25,SELL,773.6717,100.06,774.14,2.71,Rebalance
TRD0000522,PF00101,STXCLR,2023-03-23,BUY,548.8355,5657.93,31052.73,108.68,Model change
TRD0000523,PF00101,EXX,2025-07-30,BUY,1389.5983,15968.73,221901.2,776.65,Model change
